iterations,train_loss,test_loss,Accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
11,0.04145384973122014,0.09396622418425978,0.9765625,1716920726,,False,12,471f439b,2024-05-28_20-25-26,8.359925031661987,147.50372958183289,10063,VRMWB-16GGJX3,192.168.163.40,147.50372958183289,12
12,0.040418619876382525,0.057337150489911434,0.9828125,1716920734,,False,13,471f439b,2024-05-28_20-25-34,8.527917623519897,156.03164720535278,10063,VRMWB-16GGJX3,192.168.163.40,156.03164720535278,13
13,0.03743178465254145,0.054655051906593144,0.9890625,1716920743,,False,14,471f439b,2024-05-28_20-25-43,8.922999143600464,164.95464634895325,10063,VRMWB-16GGJX3,192.168.163.40,164.95464634895325,14
14,0.023814898478672093,0.04723853680770844,0.9890625,1716920752,,False,15,471f439b,2024-05-28_20-25-52,9.077180862426758,174.03182721138,10063,VRMWB-16GGJX3,192.168.163.40,174.03182721138,15
15,0.01548230094421241,0.035689391242340204,0.99375,1716920764,,False,16,471f439b,2024-05-28_20-26-04,11.44526720046997,185.47709441184998,10063,VRMWB-16GGJX3,192.168.163.40,185.47709441184998,16
16,0.009689011320724715,0.04190122063737363,0.99375,1716920772,,False,17,471f439b,2024-05-28_20-26-12,8.521877765655518,193.9989721775055,10063,VRMWB-16GGJX3,192.168.163.40,193.9989721775055,17
17,0.006997853189844776,0.03252171672647819,0.99375,1716920782,,False,18,471f439b,2024-05-28_20-26-22,9.299743413925171,203.29871559143066,10063,VRMWB-16GGJX3,192.168.163.40,203.29871559143066,18
18,0.006588048025689743,0.03205874036066234,0.9953125,1716920791,,False,19,471f439b,2024-05-28_20-26-31,9.379791736602783,212.67850732803345,10063,VRMWB-16GGJX3,192.168.163.40,212.67850732803345,19
19,0.005498383151091359,0.02836981825530529,0.9953125,1716920801,,False,20,471f439b,2024-05-28_20-26-41,9.910313844680786,222.58882117271423,10063,VRMWB-16GGJX3,192.168.163.40,222.58882117271423,20
20,0.004711623602535253,0.025113893009256573,0.9953125,1716920810,,False,21,471f439b,2024-05-28_20-26-50,9.058942317962646,231.64776349067688,10063,VRMWB-16GGJX3,192.168.163.40,231.64776349067688,21
21,0.00417710579989225,0.03742934702313505,0.9953125,1716920820,,False,22,471f439b,2024-05-28_20-27-00,9.52486801147461,241.1726315021515,10063,VRMWB-16GGJX3,192.168.163.40,241.1726315021515,22
22,0.017079871639402375,0.038433328771498056,0.990625,1716920832,,False,23,471f439b,2024-05-28_20-27-12,12.112813711166382,253.28544521331787,10063,VRMWB-16GGJX3,192.168.163.40,253.28544521331787,23
23,0.0335723889451244,0.08947058505145833,0.975,1716920843,,False,24,471f439b,2024-05-28_20-27-23,11.699646949768066,264.98509216308594,10063,VRMWB-16GGJX3,192.168.163.40,264.98509216308594,24
24,0.034776837984674874,0.1037188872229308,0.9765625,1716920856,,False,25,471f439b,2024-05-28_20-27-36,12.065930366516113,277.05102252960205,10063,VRMWB-16GGJX3,192.168.163.40,277.05102252960205,25
25,0.07735772208414143,0.07823746830690652,0.9765625,1716920864,,False,26,471f439b,2024-05-28_20-27-44,8.914952039718628,285.9659745693207,10063,VRMWB-16GGJX3,192.168.163.40,285.9659745693207,26
26,0.03525817746377009,0.03270902642980218,0.9859375,1716920873,,False,27,471f439b,2024-05-28_20-27-53,8.433595180511475,294.39956974983215,10063,VRMWB-16GGJX3,192.168.163.40,294.39956974983215,27
27,0.010240033152513206,0.023443946114275603,0.9953125,1716920881,,False,28,471f439b,2024-05-28_20-28-01,8.423637628555298,302.82320737838745,10063,VRMWB-16GGJX3,192.168.163.40,302.82320737838745,28
28,0.005841727125642384,0.01824750523082912,0.9953125,1716920890,,False,29,471f439b,2024-05-28_20-28-10,8.285413265228271,311.1086206436157,10063,VRMWB-16GGJX3,192.168.163.40,311.1086206436157,29
29,0.004146571685042646,0.023575946578057484,0.99375,1716920898,,False,30,471f439b,2024-05-28_20-28-18,8.362015724182129,319.47063636779785,10063,VRMWB-16GGJX3,192.168.163.40,319.47063636779785,30
30,0.0031171137722852973,0.018629829306155442,0.9953125,1716920906,,False,31,471f439b,2024-05-28_20-28-26,8.00846529006958,327.47910165786743,10063,VRMWB-16GGJX3,192.168.163.40,327.47910165786743,31
31,0.0024545994130204672,0.020773742423625664,0.99375,1716920915,,False,32,471f439b,2024-05-28_20-28-35,9.023139715194702,336.50224137306213,10063,VRMWB-16GGJX3,192.168.163.40,336.50224137306213,32
32,0.0025702612833867285,0.019493919442174955,0.99375,1716920923,,False,33,471f439b,2024-05-28_20-28-43,8.209843635559082,344.7120850086212,10063,VRMWB-16GGJX3,192.168.163.40,344.7120850086212,33
33,0.003061254998887487,0.023394859980908223,0.9953125,1716920932,,False,34,471f439b,2024-05-28_20-28-52,8.726177453994751,353.43826246261597,10063,VRMWB-16GGJX3,192.168.163.40,353.43826246261597,34
34,0.0024351888037298197,0.01688348313618917,0.996875,1716920941,,False,35,471f439b,2024-05-28_20-29-01,8.575270414352417,362.0135328769684,10063,VRMWB-16GGJX3,192.168.163.40,362.0135328769684,35
35,0.0022447584089133198,0.019903713412350043,0.9953125,1716920950,,False,36,471f439b,2024-05-28_20-29-10,8.933619976043701,370.9471528530121,10063,VRMWB-16GGJX3,192.168.163.40,370.9471528530121,36
36,0.0019490048928864669,0.022131825328688137,0.99375,1716920958,,False,37,471f439b,2024-05-28_20-29-18,8.153166055679321,379.1003189086914,10063,VRMWB-16GGJX3,192.168.163.40,379.1003189086914,37
37,0.001937605936459645,0.022176764250616543,0.9953125,1716920965,,False,38,471f439b,2024-05-28_20-29-25,6.956360101699829,386.05667901039124,10063,VRMWB-16GGJX3,192.168.163.40,386.05667901039124,38
38,0.002531471721149613,0.012623196205822751,0.996875,1716920971,,False,39,471f439b,2024-05-28_20-29-31,6.790075302124023,392.84675431251526,10063,VRMWB-16GGJX3,192.168.163.40,392.84675431251526,39
39,0.0026068515496408956,0.021797618104028516,0.99375,1716920978,,False,40,471f439b,2024-05-28_20-29-38,6.764339447021484,399.61109375953674,10063,VRMWB-16GGJX3,192.168.163.40,399.61109375953674,40
40,0.002135520896523685,0.02506572282873094,0.99375,1716920985,,False,41,471f439b,2024-05-28_20-29-45,7.123858213424683,406.7349519729614,10063,VRMWB-16GGJX3,192.168.163.40,406.7349519729614,41
41,0.0021370762253444596,0.019129850732861088,0.9953125,1716920992,,False,42,471f439b,2024-05-28_20-29-52,6.879767894744873,413.6147198677063,10063,VRMWB-16GGJX3,192.168.163.40,413.6147198677063,42
42,0.0021788351949919476,0.01888185368734412,0.9953125,1716920999,,False,43,471f439b,2024-05-28_20-29-59,6.479713201522827,420.0944330692291,10063,VRMWB-16GGJX3,192.168.163.40,420.0944330692291,43
43,0.0015758379821717325,0.017129299268708563,0.9953125,1716921005,,False,44,471f439b,2024-05-28_20-30-05,6.487776279449463,426.5822093486786,10063,VRMWB-16GGJX3,192.168.163.40,426.5822093486786,44
44,0.0015602546674343125,0.022544915303296876,0.99375,1716921012,,False,45,471f439b,2024-05-28_20-30-12,6.500749588012695,433.0829589366913,10063,VRMWB-16GGJX3,192.168.163.40,433.0829589366913,45
45,0.0015168105274364122,0.02400079484214075,0.99375,1716921019,,False,46,471f439b,2024-05-28_20-30-19,7.781700849533081,440.86465978622437,10063,VRMWB-16GGJX3,192.168.163.40,440.86465978622437,46
46,0.0019068263210988614,0.022609144673333505,0.99375,1716921027,,False,47,471f439b,2024-05-28_20-30-27,7.073387622833252,447.9380474090576,10063,VRMWB-16GGJX3,192.168.163.40,447.9380474090576,47
47,0.0014031441766555984,0.022709746078180614,0.99375,1716921034,,False,48,471f439b,2024-05-28_20-30-34,6.939786195755005,454.8778336048126,10063,VRMWB-16GGJX3,192.168.163.40,454.8778336048126,48
48,0.0014019841213285186,0.01927756689110538,0.99375,1716921041,,False,49,471f439b,2024-05-28_20-30-41,7.034536600112915,461.91237020492554,10063,VRMWB-16GGJX3,192.168.163.40,461.91237020492554,49
49,0.0022048915418031636,0.023824974944000134,0.99375,1716921048,,False,50,471f439b,2024-05-28_20-30-48,7.120110988616943,469.0324811935425,10063,VRMWB-16GGJX3,192.168.163.40,469.0324811935425,50
